sampled_date;sampling_point;r_sample_point;product;R_NO_ELABORACION;SAMPLE_NUMBER;analysis;name;FORMATTED_ENTRY;PRODUCT_GRADE;STAGE;T_TEST_METHOD;DISPLAY_STRING
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;50% m/m;431.5;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;60% m/m;444.9;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;70% m/m;461.3;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;80% m/m;484.1;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;90% m/m;517.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;95% m/m;542.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;FBP (99.5% m/m);592.2;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-DEST_SIM_HT_SIMDIS;IBP (0.5% m/m);256.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-HIERRO_FO;Hierro;3;ENTRADAL600;NONE;IP_470;ppm
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-KUOP;KUOP;11.77;ENTRADAL600;NONE;KUOP_375;-
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-NIQ_VAN;Niquel + Vanadio;2.9;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-NIQUEL_CARGA;Niquel;1.9;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-RES_CARB;Residuo Carbonoso;0.16;ENTRADAL600;NONE;ASTM_D_4530;% m/m
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-S_RX_PESO;Azufre (% peso);0.236;ENTRADAL600;NONE;ASTM_D_2622;% m/m
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-SODIO_CARGA;Sodio;<1;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-06-24 06:00:27.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;621851;R-VANADIO;Vanadio;<1;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-06-25 06:00:22.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;622079;R-DENSI_15;Densidad a 15ºC;0.9233;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-06-26 06:00:48.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;622305;R-DENSI_15;Densidad a 15ºC;0.9253;ENTRADAO600;NONE;ASTM_D_4052;g/ml
2024-06-26 06:00:48.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;622305;R-S_RX_PESO;Azufre (% peso);0.269;ENTRADAO600;NONE;ASTM_D_2622;% m/m
2024-06-27 06:00:19.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;622540;R-DENSI_15;Densidad a 15ºC;0.9302;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-06-28 06:00:34.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;622784;R-DENSI_15;Densidad a 15ºC;0.9243;ENTRADAO600;NONE;ASTM_D_4052;g/ml
2024-06-28 06:00:34.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;622784;R-S_RX_PESO;Azufre (% peso);0.261;ENTRADAO600;NONE;ASTM_D_2622;% m/m
2024-06-29 06:00:08.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623016;R-DENSI_15;Densidad a 15ºC;0.9273;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-06-30 06:00:18.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623182;R-DENSI_15;Densidad a 15ºC;0.9277;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-CALCI_FO;Calcio;<3;ENTRADAL600;NONE;IP_470;ppm
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DENSI_15;Densidad a 15ºC;0.9287;ENTRADAL600;NONE;ASTM_D_4052;g/ml
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;10% m/m;354.2;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;20% m/m;382.7;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;30% m/m;404.8;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;40% m/m;423.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;5% m/m;329.2;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;50% m/m;439.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;60% m/m;457.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;70% m/m;484.2;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;80% m/m;520.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;90% m/m;574.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;95% m/m;620.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;FBP (99.5% m/m);705.9;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-DEST_SIM_HT_SIMDIS;IBP (0.5% m/m);253.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-HIERRO_FO;Hierro;8;ENTRADAL600;NONE;IP_470;ppm
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-KUOP;KUOP;11.75;ENTRADAL600;NONE;KUOP_375;-
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-NIQ_VAN;Niquel + Vanadio;5.8;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-NIQUEL_CARGA;Niquel;4.8;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-RES_CARB;Residuo Carbonoso;2.07;ENTRADAL600;NONE;ASTM_D_4530;% m/m
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-S_RX_PESO;Azufre (% peso);0.285;ENTRADAL600;NONE;ASTM_D_2622;% m/m
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-SODIO_CARGA;Sodio;1;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-01 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623367;R-VANADIO;Vanadio;<1;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-02 06:00:20.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623594;R-DENSI_15;Densidad a 15ºC;0.9199;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-CALCI_FO;Calcio;<3;ENTRADAO600;NONE;IP_470;ppm
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DENS_STABINGER_50;Densidad a 50 °C;0.904;ENTRADAO600;NONE;ASTM_D_7042;g/ml
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DENS_STABINGER_50;Densidad corregida a 15 °C;0.929;ENTRADAO600;NONE;ASTM_D_7042;g/ml
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DENS_STABINGER_50;Equipo;Equipo A;ENTRADAO600;NONE;ASTM_D_7042;-
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;10% m/m;356.3;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;20% m/m;384.5;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;30% m/m;405.8;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;40% m/m;423.4;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;5% m/m;331.3;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;50% m/m;439.5;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;60% m/m;456.9;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;70% m/m;481.8;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;80% m/m;514.9;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;90% m/m;564.7;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;95% m/m;611.0;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;FBP (99.5% m/m);704.3;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-DEST_SIM_HT_SIMDIS;IBP (0.5% m/m);253.8;ENTRADAO600;NONE;ASTM_D_7169;°C
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-HIERRO_FO;Hierro;7;ENTRADAO600;NONE;IP_470;ppm
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-NIQUEL;Niquel;5;ENTRADAO600;NONE;ASTM_D_5863;ppm
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-RES_CARB;Residuo Carbonoso;1.81;ENTRADAO600;NONE;ASTM_D_4530;% m/m
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-S_RX_PESO;Azufre (% peso);1.61;ENTRADAO600;NONE;ASTM_D_2622;% m/m
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-SODIO_FO;Sodio;1;ENTRADAO600;NONE;IP_470;ppm
2024-07-03 06:00:33.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;623836;R-VANADIO;Vanadio;<1;ENTRADAO600;NONE;ASTM_D_5863;ppm
2024-07-04 06:00:37.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;624091;R-DENSI_15;Densidad a 15ºC;0.9271;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-05 06:00:31.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;624334;R-DENSI_15;Densidad a 15ºC;0.9295;ENTRADAO600;NONE;ASTM_D_4052;g/ml
2024-07-05 06:00:31.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;624334;R-S_RX_PESO;Azufre (% peso);0.289;ENTRADAO600;NONE;ASTM_D_2622;% m/m
2024-07-06 06:00:47.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;624577;R-DENSI_15;Densidad a 15ºC;0.9292;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-07 06:00:20.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;624749;R-DENSI_15;Densidad a 15ºC;0.9273;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-27 06:00:26.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629096;R-DENSI_15;Densidad a 15ºC;0.9234;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-28 06:00:07.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629287;R-DENSI_15;Densidad a 15ºC;0.9213;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-CALCI_FO;Calcio;4;ENTRADAL600;NONE;IP_470;ppm
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DENSI_15;Densidad a 15ºC;0.9263;ENTRADAL600;NONE;ASTM_D_4052;g/ml
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;10% m/m;360.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;20% m/m;391.5;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;30% m/m;412.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;40% m/m;429.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;5% m/m;333.1;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;50% m/m;444.6;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;60% m/m;463.1;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;70% m/m;487.1;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;80% m/m;516.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;90% m/m;559.8;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;95% m/m;599.1;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;FBP (99.5% m/m);700.1;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-DEST_SIM_HT_SIMDIS;IBP (0.5% m/m);247.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-HIERRO_FO;Hierro;13;ENTRADAL600;NONE;IP_470;ppm
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-KUOP;KUOP;11.79;ENTRADAL600;NONE;KUOP_375;-
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-NIQUEL_CARGA;Niquel;3.1;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-RES_CARB;Residuo Carbonoso;1.44;ENTRADAL600;NONE;ASTM_D_4530;% m/m
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-S_RX_PESO;Azufre (% peso);0.282;ENTRADAL600;NONE;ASTM_D_2622;% m/m
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-SODIO_CARGA;Sodio;2;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-29 06:00:41.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629467;R-VANADIO;Vanadio;<1;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-07-30 06:00:35.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629701;R-DENSI_15;Densidad a 15ºC;0.9248;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-07-31 06:00:45.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629936;R-DENS_STABINGER_50;Densidad a 50 °C;0.901;ENTRADAO600;NONE;ASTM_D_7042;g/ml
2024-07-31 06:00:45.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629936;R-DENS_STABINGER_50;Densidad corregida a 15 °C;0.925;ENTRADAO600;NONE;ASTM_D_7042;g/ml
2024-07-31 06:00:45.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629936;R-DENS_STABINGER_50;Equipo;Equipo A;ENTRADAO600;NONE;ASTM_D_7042;-
2024-07-31 06:00:45.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;629936;R-S_RX_PESO;Azufre (% peso);0.298;ENTRADAO600;NONE;ASTM_D_2622;% m/m
2024-08-01 06:00:12.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630174;R-DENSI_15;Densidad a 15ºC;0.9109;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-08-02 06:00:26.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630426;R-DENSI_15;Densidad a 15ºC;0.9188;ENTRADAO600;NONE;ASTM_D_4052;g/ml
2024-08-02 06:00:26.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630426;R-S_RX_PESO;Azufre (% peso);0.274;ENTRADAO600;NONE;ASTM_D_2622;% m/m
2024-08-03 06:00:16.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630650;R-DENSI_15;Densidad a 15ºC;0.9178;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-08-04 06:00:16.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630817;R-DENSI_15;Densidad a 15ºC;0.9178;ENTRADA;NONE;ASTM_D_4052;g/ml
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-CALCI_FO;Calcio;4;ENTRADAL600;NONE;IP_470;ppm
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DENSI_15;Densidad a 15ºC;0.9258;ENTRADAL600;NONE;ASTM_D_4052;g/ml
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;10% m/m;353.8;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;20% m/m;385.5;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;30% m/m;408.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;40% m/m;425.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;5% m/m;325.5;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;50% m/m;440.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;60% m/m;456.9;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;70% m/m;478.9;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;80% m/m;505.2;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;90% m/m;542.0;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;95% m/m;570.4;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;FBP (99.5% m/m);641.5;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-DEST_SIM_HT_SIMDIS;IBP (0.5% m/m);238.5;ENTRADAL600;NONE;ASTM_D_7169;°C
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-HIERRO_FO;Hierro;10;ENTRADAL600;NONE;IP_470;ppm
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-KUOP;KUOP;11.75;ENTRADAL600;NONE;KUOP_375;-
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-NIQUEL_CARGA;Niquel;1.7;ENTRADAL600;NONE;ASTM_D_5863;ppm
2024-08-05 06:00:40.000;R-CRACKING;NULL;CARGA_CRACKING;NULL;630995;R-RES_CARB;Residuo Carbonoso;0.46;ENTRADAL600;NONE;ASTM_D_4530;% m/m
