sampled_date,PCI,H2,sample_weight,TDC_PHD.PIC_40401_min,TDC_PHD.TI_25405_max,TDC_PHD.TI_40131_mean,TDC_PHD.TIC_40401_min,TDC_PHD.FI_20007_mean,prop_Vanadio,TDC_PHD.ZI_25501_std,TDC_PHD.FIC_20209_min,TDC_PHD.FI_40401_min,TDC_PHD.TI_40134_max,prop_80% m/m,prop_KUOP,TDC_PHD.TI_25405_mean,TDC_PHD.TI_25202_max,TDC_PHD.FIC_10520_std,prop_40% m/m,TDC_PHD.FIC_40402_max,TDC_PHD.FIC_25108_min,TDC_PHD.ZI_25201_std,prop_5% m/m,TDC_PHD.TIC_20002_std,prop_Sodio,prop_Hierro,TDC_PHD.TI_40131_max,TDC_PHD.ZI_25201_min,TDC_PHD.ZI_25201_max,TDC_PHD.TI_25205_std,prop_Densidad a 50 °C,TDC_PHD.TI_25202_mean,TDC_PHD.FIC_10520_mean,prop_Calcio,TDC_PHD.FIC_25511_std,TDC_PHD.TI_25405_std,TDC_PHD.FIC_40402_min,TDC_PHD.TIC_20002_min,TDC_PHD.FIC_20209_max,TDC_PHD.FI_20007_max,TDC_PHD.TIC_40401_std,TDC_PHD.TI_25202_min,prop_Densidad corregida a 15 °C,TDC_PHD.TI_25405_min,prop_50% m/m,TDC_PHD.FIC_20209_mean,TDC_PHD.TI_40135_max,prop_70% m/m,TDC_PHD.TI_40131_min,TDC_PHD.FI_40401_mean,prop_Niquel,TDC_PHD.FIC_20209_std,TDC_PHD.FIC_25511_min,TDC_PHD.FI_40401_max,TDC_PHD.ZI_25501_min,TDC_PHD.TI_40134_min,TDC_PHD.TI_25205_min,prop_Nitrógeno final,TDC_PHD.TI_40135_min,prop_FBP (99.5% m/m),TDC_PHD.ZI_25201_mean,prop_Niquel + Vanadio,TDC_PHD.TIC_40401_max,TDC_PHD.TI_25202_std,TDC_PHD.FI_20007_min,TDC_PHD.FIC_40402_std,prop_Densidad a 15ºC,TDC_PHD.TI_40134_mean,TDC_PHD.FIC_10520_min,TDC_PHD.FIC_10520_max,TDC_PHD.FIC_25108_std,prop_90% m/m,TDC_PHD.FIC_25108_mean,prop_30% m/m,prop_Residuo Carbonoso,TDC_PHD.FIC_25511_mean,TDC_PHD.TI_40134_std,TDC_PHD.ZI_25501_mean,prop_10% m/m,prop_95% m/m,TDC_PHD.TI_40135_std,TDC_PHD.ZI_25501_max,TDC_PHD.FIC_40402_mean,prop_60% m/m,TDC_PHD.PIC_40401_std,TDC_PHD.FIC_25511_max,TDC_PHD.FI_40401_std,TDC_PHD.FIC_25108_max,prop_20% m/m,TDC_PHD.PIC_40401_mean,TDC_PHD.TIC_20002_mean,TDC_PHD.TIC_20002_max,prop_Azufre (% peso),TDC_PHD.TI_40131_std,TDC_PHD.PIC_40401_max,TDC_PHD.TIC_40401_mean,TDC_PHD.TI_25205_mean,prop_IBP (0.5% m/m),TDC_PHD.FI_20007_std,TDC_PHD.TI_40135_mean,TDC_PHD.TI_25205_max
2024-07-01 23:00:00,5525.92,36.8,1.0,11.93103,700.63049,33.82741083333333,92.62296,73.71858316666666,,0.7306945448098016,18.74569,4087.10764,32.15932,,,696.8429496666666,523.43483,0.0,,24.86218,899.5392,1.0432272474239135,,0.09490765290116823,,,33.95367,66.74866,71.78211,2.039954251936189,,520.4652570000001,0.0,,2.3514059707674937,1.4715504976309235,23.65473,189.52036,19.26103,84.91797,0.17750658694740662,517.94011,,693.75134,,19.090877,38.17535,,33.7427,4281.147295,,0.10142100219265637,300.23276,4459.12939,62.65395,31.83281,524.62292,,37.90771,,69.94711133333334,,93.44696,1.21858736300922,67.23388,0.299618429457524,,31.96318,0.0,0.0,0.885583625662646,,902.3746741666668,,,305.75803483333334,0.0811871815255814,64.29645433333333,,,0.07589263368581196,65.73294,24.060351500000003,,0.03573212257519587,309.09523,73.76127831527481,904.31423,,11.997716,189.75882066666665,189.94328,,0.05373144984721432,12.142,93.00605066666667,528.9781019999999,,6.70026996633073,38.03671383333334,534.60912
2024-07-02 23:00:00,5383.04,37.7,1.0,11.94643,696.56903,33.03114266666667,92.61379,58.02086433333333,,0.7827163777266856,18.83269,4100.22192,31.23477,,,694.5430271666667,523.51438,0.0,,30.36991,899.92038,1.031316295826498,,0.2047593410929724,,,33.14797,65.82091,71.77574,1.432454103910508,,519.5456525000001,0.0,,1.6815324974177073,1.0679001131050554,29.72938,194.84158,19.05645,72.20645,0.19399617377051784,518.13562,,692.22066,,18.966325333333334,34.69178,,32.93447,4223.408178166666,,0.05029596450660597,301.04489,4425.83969,63.35251,30.81429,525.63531,,34.46177,,69.30964,,93.37946,0.9552240400007237,45.77833,0.1316551631774129,,31.022621166666667,0.0,0.0,0.47329611563972096,,900.8820118333333,,,304.93048400000004,0.11572890774757437,66.70944666666666,,,0.05908655382973524,68.1863,30.025610500000003,,0.028625386711423433,309.03233,69.05982029599713,901.80105,,12.000904833333333,195.28282750000002,195.62703,,0.05813022195582673,12.09434,92.97140616666667,527.8370003333333,,7.730778495107384,34.578976499999996,533.0557
2024-07-03 23:00:00,5578.71,38.5,1.0,11.9413,701.93911,31.544537833333333,92.11599,69.59233183333335,,0.5276205841048935,19.30059,3921.57632,31.1603,,,699.5114301666667,527.41742,0.0,,30.55124,900.75319,1.4303876227628707,,0.3586541608613431,,,31.89043,67.45069,73.69201,2.360434616776949,,520.2533616666667,0.0,,2.346976511397609,1.314835934260195,29.38971,186.46119,19.55819,86.54473,0.23479880055925878,517.29806,,696.47345,,19.419758166666668,35.00799,,31.23717,4076.086219166667,,0.07071966929641962,295.86991,4449.94592,63.28364,30.36002,524.30383,,34.42343,,71.043866,,93.24564,1.6075497823002387,7.58871,0.2774510021910832,,30.647003833333333,0.0,0.0,0.8143725753928228,,903.0393284999999,,,303.5547643333333,0.2356612656457066,64.850035,,,0.1753269124071924,66.7747,29.961079666666667,,0.034805223495890214,309.98679,88.66948591555415,904.28473,,11.997302666666666,187.00086449999998,187.63313,,0.1844912313206478,12.1648,92.465795,528.4058958333334,,14.851507601289883,34.723914,538.11176
2024-07-04 23:00:00,5458.98,38.8,1.0,11.91316,709.18011,30.811127,92.09409,67.38360783333333,,1.1468210461234778,18.8749,4073.14258,30.31194,,,707.2386903333334,526.63175,0.0,,30.49543,900.61508,1.3705787986690152,,0.2483065867025633,,,30.92724,61.10057,66.97495,2.601214266199693,,520.5953025,0.0,,1.5467847593481052,1.2708186526974656,29.28767,199.10561,19.21453,67.7468,0.21774748791425408,517.48904,,704.44351,,19.012124333333336,37.793,,30.73739,4243.1244835,,0.07324666402692606,301.34775,4560.69403,61.81938,30.04506,524.554,,37.44878,,64.88271516666667,,93.05129,1.8525595962147776,67.1137,0.317882988364959,,30.162873833333332,0.0,0.0,0.7087370959519574,,902.4119925,,,304.911529,0.06654261471562302,64.40374566666667,,,0.07827405118636033,67.0716,29.952711166666667,,0.047957860028686294,307.70221,108.67173169235095,904.50928,,11.998487333333333,199.92312366666664,200.37121,,0.04883961702191584,12.1197,92.52194549999999,528.8514185,,0.13225970160297099,37.587869166666664,536.21328
2024-07-05 23:00:00,5512.88,37.5,1.0,11.90541,709.13226,29.689281,91.90567,67.46870066666666,,0.9817669813657312,18.57475,4310.5206,29.33309,,,706.550321,529.10143,0.0,,30.51809,897.55085,1.1807126794983716,,0.1175610320666,,,29.77571,61.9386,69.16265,4.0477378383416935,,522.5197866666666,0.0,,3.056889912023097,1.5169406525062308,29.16708,209.98611,18.92269,67.78114,0.25866712845627277,517.50463,,703.08355,,18.752612833333334,36.10452,,29.58328,4632.294311166666,,0.08958581972179491,301.79605,5040.83456,62.68694,29.04433,524.69382,,35.87954,,67.01898150000001,,93.06772,2.7051835404611526,67.20169,0.2996142309476095,,29.185909166666665,0.0,0.0,0.9935367610721468,,899.4715348333334,,,305.7861745,0.06864536063407155,65.02390316666667,,,0.04810367590050891,67.7748,29.954740333333334,,0.05756334180782715,311.35361,162.58262551134922,901.86882,,12.004385500000001,210.32551066666667,210.53097,,0.046048706700770756,12.13752,92.51506049999999,532.017136,,0.12813151254871963,36.00244566666667,541.17448
2024-07-06 23:00:00,5401.23,39.7,1.0,11.98576,710.1914,31.264306666666666,92.06876,67.4398365,,1.1039743562552697,17.59199,4105.85275,31.5062,,,707.8911851666667,526.33298,0.0,,30.47432,901.20527,1.1242972800423983,,0.3234479822932663,,,31.53983,59.64441,64.92557,3.3402438712470826,,521.3086721666666,0.0,,1.5960374198480969,1.4313949571925308,29.39825,210.12224,18.09718,67.79617,0.22504765317192896,516.74468,,705.1729,,17.808012166666668,35.80295,,30.88158,4427.339040000001,,0.11020297469133489,300.15848,4788.01733,61.34943,30.85274,522.95591,,35.38158,,62.541093333333336,,92.92901,2.1545753106929637,67.04932,0.27332962574466374,,31.201799833333332,0.0,0.0,0.8685827792427174,,902.6269778333334,,,305.52045350000003,0.2082181743682844,63.9165095,,,0.14040813081104744,66.5594,30.014947666666668,,0.05410259766834953,309.57288,153.40724427273017,904.42452,,12.093620333333332,210.5221375,211.22286,,0.1670143263688153,12.19498,92.49851533333334,530.0244783333334,,0.17485204666556192,35.61549566666667,537.60072
2024-07-07 23:00:00,5401.94,39.3,1.0,12.01331,713.22892,26.866318333333332,92.08176,63.158420166666666,,0.6185747441002806,19.42323,3772.5535,27.15616,,,711.1584555000001,526.38389,0.0,,30.5368,900.99007,1.039504450150654,,0.4859271936916256,,,27.07902,65.53906,70.11008,2.289985866436964,,521.5490596666666,0.0,,2.9114622168316617,1.1853584794532415,29.58666,201.65207,19.75106,63.4567,0.2534454927153176,518.53985,,708.75538,,19.605052666666666,34.9505,,26.61614,3915.7736271666668,,0.07739419664370187,297.25535,4166.27197,59.24796,26.6933,526.9928,,34.65345,,68.40947016666668,,93.10522,1.5122392069198618,62.82144,0.26551730504851523,,26.96443833333333,0.0,0.0,0.9793482970899356,,904.1280435,,,303.724347,0.12475648663094903,61.0846205,,,0.06025308739891558,62.47453,30.085576666666668,,0.037248327955496444,309.42139,85.04553206011128,905.73546,,12.100586333333332,202.55952733333334,203.2498,,0.15836476572866193,12.18829,92.52733549999999,530.6841226666667,,0.12497797041799825,34.7610175,539.71956
2024-07-08 23:00:00,5156.26,43.7,1.0,12.15406,697.17211,26.868419166666666,92.05268,64.64951266666667,,0.9848041249175076,20.26212,3629.4305,28.81328,,,694.9635095,521.56979,0.0,,32.02377,895.02766,1.6885126076434043,,0.14391485892932462,,,26.92475,62.32464,70.81905,1.771846637105497,,518.5745736666667,0.0,,1.2954154905442148,0.9687309335018945,31.4977,190.70555,20.42562,64.96757,0.19829303108767882,516.9469,,692.98743,,20.342473,34.87385,,26.80903,3738.1884103333336,,0.0356105795696752,301.1804,3898.91772,67.16478,28.54367,524.82449,,34.73011,,65.29624766666667,,92.80628,1.0968894249850303,64.31515,0.13591983698609977,,28.704439666666666,0.0,0.0,1.6224772621738797,,898.35854,,,304.34385733333335,0.08085518825458067,69.59399283333333,,,0.04286663367863328,71.71555,31.76127466666667,,0.027376212493335283,306.96832,67.66336674896661,902.55613,,12.198428833333333,190.92431116666666,191.44009,,0.033988388460490154,12.27891,92.51193183333334,527.4931631666667,,0.158519807208796,34.799188666666666,532.16339
2024-07-09 23:00:00,5406.64,41.2,1.0,12.2491,704.61092,27.768765,92.02634,64.7695895,,1.4504583874591954,21.03587,3622.57547,28.23547,,,703.1123258333333,524.17296,0.0,,32.52014,895.86075,2.968985317913258,,0.5171764506366097,,,27.88865,52.26468,69.18349,1.8576315323651296,,520.9543325,0.0,,2.3511896826899457,0.8067115799789139,32.10559,198.19905,21.19421,65.05342,0.2879821850590942,518.18668,,701.59547,,21.120581833333333,35.10619,,27.7152,3753.209399,,0.04105271123776858,299.3643,3884.71558,63.49778,27.97055,527.05038,,34.92176,,61.6820145,,92.93412,1.1327949365529748,64.53619,0.1009931052402767,,28.074151166666663,0.0,0.0,0.8134141689892457,,898.0096983333333,,,304.86952766666667,0.0633528678491945,66.04435866666667,,,0.036109594672734294,68.9896,32.32555583333333,,0.03142748475899472,308.51596,65.69153886726336,899.32367,,12.298206833333333,199.27999866666667,199.9615,,0.035049992166152705,12.36518,92.52029933333333,530.8381936666667,,0.13652392150760126,34.985392166666664,537.54731
2024-07-10 23:00:00,5407.35,43.4,1.0,12.15825,702.08851,26.77117433333333,92.16546,64.917351,,2.139291374049441,21.42286,3241.05782,30.84794,,,699.7642378333334,526.46148,0.0,,31.26298,907.4722,3.984078533098254,,0.9140164117513826,,,26.92475,51.80283,69.06369,4.150132796110022,,521.912283,0.0,,1.5423799953994464,1.126745205374371,30.09679,197.88104,21.73319,65.30666,0.2194926815618465,515.55756,,696.76007,,21.5881645,31.04497,,26.61614,3554.219194166667,,0.0781431938852843,301.57867,3822.32397,56.73384,29.66026,521.89364,,30.8167,,60.2741485,,93.16772,2.7027246429836476,64.60917,0.31102895516724666,,29.958174666666665,0.0,0.0,1.7975409031367682,,910.327758,,,305.0159113333333,0.28156771518673707,60.79381416666667,,,0.05495595215600279,64.73458,30.659909666666668,,0.06013674352208198,308.25967,133.36501043545502,914.50993,,12.292408499999999,199.16083683333332,200.72523,,0.08897112076430451,12.39374,92.50450133333334,531.5253766666667,,0.1583383254750303,30.9294765,538.87875
2024-07-11 23:00:00,5292.070000000001,42.5,1.0,12.22869,705.14902,26.646436333333334,92.63001,64.85636616666666,,2.5419616381904255,19.72294,3625.2113,26.75116,,,702.6528698333333,525.32079,0.0,,31.85441,902.78102,3.56938481318164,,2.6594973121221814,,,26.83796,52.40184,67.68335,2.5100311143094363,,520.519598,0.0,,0.9380289693166904,0.891654533470912,30.77471,199.04239,19.98628,65.14355,0.23747667275056408,517.70688,,701.20404,,19.85098833333333,32.35136,,26.46181,3760.0805213333338,,0.060256962750267,303.89488,3956.4393,58.67441,26.43287,526.50131,,32.08971,,59.32725333333334,,93.58124,1.709898676007695,64.48899,0.21779686008356566,,26.59930016666667,0.0,0.0,0.6259173818577713,,903.9626603333332,,,305.7264665,0.06435417683602991,64.09913566666667,,,0.050982472660034674,69.98796,31.465307666666668,,0.03777452594085734,308.11056,79.88066674415658,905.31927,,12.299936333333333,201.39493750000003,205.12092,,0.11675853027983714,12.41202,93.016169,530.3214695,,0.14524635975007635,32.217013666666666,537.40888
